one two three
0.586 0.746 0.926
0.600 0.904 1.102
0.858 0.876 1.229
0.595 0.832 1.022
1.079 1.392 1.638
2.334 2.565 2.868
2.863 3.332 3.628
2.015 2.020 2.495
1.547 1.880 2.108
2.826 3.261 3.591
0.442 0.660 0.829
1.126 1.589 1.833
1.977 1.982 2.464
1.622 1.925 2.189
0.346 0.495 0.641
2.216 2.282 2.771
1.973 2.247 2.386
0.832 0.859 1.223
0.464 0.620 0.776
0.354 0.386 0.629
3.133 3.440 3.745
2.378 2.658 2.929
0.997 1.017 1.401
2.038 2.300 2.569
2.630 2.907 3.191
0.615 0.786 0.971
1.787 1.812 2.273
0.241 0.341 0.459
1.713 1.974 2.234
0.859 0.877 1.243
0.926 1.135 1.352
1.184 1.205 1.619
0.726 0.904 1.101
1.827 2.094 2.357
2.964 2.992 3.517
0.574 0.732 0.910
2.019 2.280 2.548
1.169 1.389 1.624
1.453 1.702 1.951
1.320 1.342 1.765
0.952 1.154 1.373
0.831 1.020 1.229
0.699 0.874 1.068
0.521 0.678 0.850
0.662 0.678 1.004
0.578 0.736 0.915
2.828 3.122 3.412
1.483 1.506 1.944
3.175 3.467 3.767
1.294 1.533 1.774
2.616 2.643 3.150
2.812 3.093 3.382
2.529 2.815 3.096
1.555 1.808 2.062
1.558 1.582 2.032
3.207 3.235 3.773
2.227 2.506 2.779
0.906 0.925 1.294
0.517 0.674 0.845
1.314 1.336 1.764
3.180 3.472 3.772
1.985 2.011 2.483
2.643 2.920 3.204
1.554 1.808 2.062
1.632 1.656 2.107
1.890 2.159 2.424
0.763 0.954 1.156
1.022 1.240 1.465
3.304 3.333 3.869
1.576 1.599 2.051
0.276 0.385 0.512
0.678 0.858 1.050
1.281 1.303 1.727
0.676 0.692 1.021
1.808 2.074 2.337
1.818 2.084 2.347
1.572 1.686 1.974
1.775 2.293 2.561
1.853 2.171 2.436
1.078 1.099 1.314
0.555 0.889 1.085
0.587 0.938 1.138
1.699 1.723 1.923
0.349 0.612 0.775
1.881 1.906 2.112
0.965 1.168 1.388
1.381 1.626 1.872
1.003 1.023 1.413
1.351 1.583 1.827
0.657 0.673 0.998
0.978 1.183 1.404
0.797 0.992 1.197
0.979 0.999 1.385
2.912 3.208 3.500
1.703 1.965 2.224
2.387 2.414 2.911
1.482 1.505 1.949
0.425 0.566 0.722
1.368 1.611 1.857
0.918 0.937 1.309
1.286 1.308 1.733
2.893 3.092 3.509
2.029 2.131 2.609
4.366 4.398 4.984
1.762 2.026 2.287
1.412 1.435 1.867
1.280 1.519 1.759
2.263 2.628 2.905
2.249 2.551 2.885
0.456 0.682 0.854
3.775 3.833 4.322
1.084 1.379 1.612
1.593 1.603 1.966
1.182 1.537 1.779
0.723 1.109 1.325
1.334 1.610 1.965
2.304 2.583 2.895
1.531 1.537 1.988
0.252 0.350 0.474
0.004 1.404 10.38
0.585 0.831 1.021
0.385 0.511 0.660
1.117 1.334 1.505
0.418 0.576 0.734
2.217 2.241 2.727
1.550 1.831 2.010
1.537 1.739 1.918
0.726 0.904 1.101
2.329 2.599 2.824
1.157 1.185 1.668
0.544 0.557 0.812
0.366 0.549 0.707
1.702 2.046 2.292
0.848 0.929 1.281
1.790 2.237 2.496
0.224 0.433 0.568
1.902 1.927 2.202
0.997 1.389 1.623
2.038 2.074 2.406
2.487 3.002 3.293
1.930 2.418 2.681
1.137 1.381 1.602
0.901 0.930 1.307
2.800 3.120 3.412
0.347 0.514 0.665
1.247 1.269 1.684
3.167 3.196 3.732
2.744 2.772 3.279
2.390 2.661 2.939
3.563 3.593 4.142
2.500 2.526 3.028
3.402 3.431 3.973
2.174 2.200 2.688
1.786 1.811 2.272
0.630 0.645 0.964
0.353 0.473 0.616
0.807 0.994 1.200
2.190 2.456 2.728
0.866 0.884 1.252
0.838 1.038 1.247
0.124 0.182 0.259
0.406 0.418 0.675
3.064 3.352 3.649
1.322 1.345 1.768
0.564 0.721 0.898
3.150 3.454 3.753
2.465 2.491 2.992
0.309 0.425 0.559
1.799 2.053 2.315
1.264 1.490 1.730
0.573 0.731 0.909
0.603 0.764 0.946
2.101 2.126 2.611
0.475 0.617 0.781
1.815 1.840 2.309
1.975 2.001 2.472
0.509 0.672 0.857
0.898 1.297 1.526
0.477 0.794 0.980
0.915 0.944 1.167
1.080 1.449 1.654
1.464 1.941 2.200
2.310 2.331 2.621
2.636 3.148 3.412
1.043 1.310 1.568
1.762 1.818 2.221
0.693 1.071 1.284
2.393 2.688 3.008
2.277 2.303 2.789
2.665 2.692 3.195
0.845 1.036 1.246
3.074 3.102 3.633
2.810 3.091 3.380
1.218 1.239 1.657
2.369 2.396 2.886
1.690 1.951 2.210
1.793 1.818 2.285
2.051 2.325 2.594
1.936 1.962 2.432
1.799 2.053 2.315
2.733 3.012 3.299
1.378 1.622 1.868
1.688 1.712 2.172
2.284 2.552 2.827
4.437 4.469 5.050
1.865 1.890 2.362
0.724 0.901 1.099
2.119 2.383 2.654
1.846 1.871 2.336
3.084 3.453 3.643
0.803 0.971 1.156
2.294 2.587 2.812
2.062 2.301 2.495
2.206 2.387 2.733
1.939 2.210 2.476
1.013 1.230 1.455
3.528 3.843 4.124
3.459 3.717 4.052
2.842 2.870 3.382
1.499 1.750 2.002
1.462 1.485 1.928
1.065 1.085 1.484
0.396 0.524 0.675
1.930 2.200 2.466
2.666 2.956 3.240
1.948 2.219 2.486
1.396 1.641 1.888
1.731 1.982 2.242
2.501 2.528 3.023
2.738 3.030 3.316
1.779 1.803 2.270
2.114 2.390 2.660
2.665 2.692 3.201
3.709 4.015 4.330
2.233 2.259 2.749
2.214 2.481 2.754
7.903 7.932 8.432
5.528 5.562 6.153
6.800 7.130 7.437
9.207 9.461 9.696
8.953 8.978 9.425
8.663 8.922 9.173
11.65 11.85 12.05
11.20 11.22 11.58
10.90 11.11 11.32
12.18 12.20 12.56
11.96 12.16 12.36
13.14 13.16 13.52
12.78 12.80 13.16
14.60 14.62 14.98
14.06 14.26 14.46
12.11 12.31 12.51
13.85 14.05 14.26
13.20 13.41 13.61
13.40 13.61 13.81
13.34 13.36 13.73
14.07 14.27 14.47
13.48 13.50 13.86
14.39 14.60 14.80
13.54 13.75 13.95
13.17 13.38 13.58
13.36 13.57 13.77
13.35 13.37 13.73
14.59 14.79 15.00
14.11 14.13 14.49
14.61 14.81 15.02
13.16 13.36 13.56
13.05 13.25 13.45
12.78 12.99 13.20
11.66 11.88 12.08
11.91 11.93 12.29
11.83 12.04 12.24
11.57 11.78 11.98
9.950 10.19 10.41
11.29 11.31 11.68
10.06 10.29 10.51
9.442 9.466 9.889
8.084 8.112 8.602
6.432 6.465 7.037
1.367 1.611 1.856
1.810 2.064 2.326
4.143 4.460 4.783
5.179 5.509 5.666
2.190 2.456 2.728
3.147 3.322 3.725
4.053 4.084 4.566
1.522 1.977 2.250
3.685 3.721 4.117
2.413 2.462 2.961
3.272 3.636 3.789
1.977 2.374 2.634
2.005 2.026 2.442
1.470 1.875 2.163
1.540 1.559 1.903
0 0.186 8.524
0.951 1.063 1.492
1.768 1.770 2.246
0.003 0.805 9.709
2.052 2.304 2.336
2.115 2.391 2.662
3.265 3.294 3.828
0.523 0.673 0.844
2.210 2.477 2.750
2.813 2.840 3.357
1.122 1.339 1.570
2.282 2.550 2.825
2.161 2.187 2.674
2.309 2.590 2.866
2.957 2.985 3.502
2.314 2.584 2.859
4.385 4.417 4.996
2.908 2.936 3.458
1.299 1.528 1.769
0.135 0.200 0.282
1.059 1.271 1.498
2.425 2.452 2.944
2.215 2.482 2.755
2.584 2.611 3.110
0.535 0.688 0.861
1.805 1.830 2.293
2.146 2.173 2.653
3.165 3.194 3.729
3.006 3.034 3.561
2.137 2.414 2.685
1.925 1.950 2.420
0.843 1.043 1.253
1.765 1.790 2.250
1.430 1.453 1.893
0.350 0.475 0.618
1.641 1.888 2.145
0.957 1.169 1.389
3.276 3.305 3.839
1.680 1.929 2.187
3.293 3.322 3.858
1.488 1.512 1.950
1.749 2.012 2.273
2.215 2.494 2.768
3.507 3.537 4.091
1.866 2.123 2.387
1.962 2.233 2.500
1.468 1.717 1.968
0.896 0.915 1.283
1.085 1.299 1.528
3.605 3.908 4.220
3.245 3.274 3.807
2.624 2.652 3.153
3.612 3.642 4.194
2.364 2.391 2.880
3.662 3.692 4.254
2.701 2.992 3.277
1.799 1.824 2.286
1.459 1.483 1.919
2.103 2.129 2.613
2.305 2.574 2.850
1.230 1.455 1.692
1.346 1.577 1.821
4.318 4.350 4.928
1.897 2.166 2.431
0.692 0.873 1.067
2.716 2.995 3.281
1.789 1.814 2.281
0.724 0.902 1.099
3.548 3.578 4.126
2.282 2.551 2.826
0.695 0.869 1.062
1.365 1.388 1.815
0.260 0.365 0.488
1.956 1.981 2.458
0.589 0.749 0.929
1.386 1.630 1.876
3.531 3.561 4.116
1.982 2.008 2.480
0.818 1.006 1.213
0.433 0.569 0.726
1.628 1.652 2.109
2.551 2.578 3.082
3.819 3.849 4.418
2.947 3.231 3.524
2.926 3.210 3.502
2.043 2.305 2.574
1.714 1.739 2.195
2.749 3.028 3.315
0.970 1.174 1.395
2.047 2.321 2.590
0.819 1.016 1.224
0.590 0.757 0.938
2.887 3.170 3.461
0.414 0.553 0.708
0.900 1.097 1.312
2.429 2.456 2.955
0.742 0.758 1.102
1.661 1.685 2.138
2.015 2.276 2.544
0.848 1.049 1.259
1.189 1.421 1.657
1.791 2.056 2.318
1.262 1.499 1.739
1.754 1.779 2.238
2.364 2.634 2.911
3.933 4.245 4.564
2.970 2.998 3.516
0.559 0.722 0.899
3.290 3.584 3.888
2.999 3.285 3.580
4.163 4.495 4.818
2.957 2.985 3.509
3.770 3.800 4.366
2.053 2.327 2.596
2.239 2.266 2.750
4.263 4.295 4.878
3.222 3.515 3.816
2.482 2.755 3.035
5.192 5.522 5.853
3.016 3.302 3.597
6.824 6.856 7.413
5.659 5.990 6.319
5.516 5.847 6.177
4.055 4.370 4.691
2.313 2.583 2.858
3.608 3.638 4.190
2.497 2.783 3.063
1.684 1.933 2.191
2.237 2.517 2.791
3.429 3.458 4.001
2.703 2.981 3.267
1.287 1.515 1.755
3.738 3.768 4.332
2.167 2.445 2.717
0.935 1.145 1.363
1.185 1.417 1.652
0.305 0.421 0.554
1.613 1.638 2.087
1.159 1.180 1.591
0.590 0.750 0.931
3.452 3.481 4.032
3.821 3.852 4.412
0.784 0.968 1.172
3.821 3.852 4.412
1.605 1.850 2.106
1.405 1.639 1.887
3.803 3.834 4.394
1.802 1.827 2.296
1.539 1.563 2.006
3.321 3.351 3.887
2.909 3.193 3.485
2.287 2.314 2.800
2.917 2.945 3.467
0.848 1.039 1.250
3.305 3.600 3.904
4.021 4.052 4.620
3.479 3.779 4.088
2.961 3.259 3.553
1.964 2.236 2.503
1.669 1.693 2.146
2.237 2.505 2.778
2.369 2.651 2.928
0.626 0.799 0.985
0.637 0.804 0.990
1.705 1.729 2.191
1.143 1.361 1.594
4.237 4.556 4.880
0.770 0.953 1.155
1.564 1.587 2.039
3.066 3.095 3.618
2.320 2.346 2.834
0.866 1.059 1.271
1.936 2.194 2.461
1.266 1.493 1.732
1.601 1.625 2.079
0.650 0.818 1.007
4.327 4.647 4.973
2.140 2.166 2.646
4.340 4.675 5.001
2.267 2.547 2.821
4.053 4.084 4.653
0.823 1.021 1.229
0.853 1.045 1.256
0.799 0.993 1.199
1.673 1.697 2.151
0.765 0.947 1.148
0.752 0.933 1.133
1.597 1.621 2.068
1.603 1.626 2.081
0.252 0.355 0.476
0.555 0.711 0.886
2.954 3.251 3.545
2.747 2.774 3.281
2.986 3.272 3.566
4.320 4.640 4.965
1.357 1.379 1.806
1.453 1.476 1.917
0.610 0.773 0.956
3.169 3.474 3.773
5.739 5.771 6.368
2.947 3.245 3.538
2.887 3.182 3.474
1.645 1.904 2.161
4.496 4.528 5.117
2.041 2.303 2.572
3.721 4.028 4.343
0.197 0.279 0.383
1.537 1.789 2.043
2.474 2.760 3.039
2.568 2.856 3.138
2.573 2.861 3.143
2.777 3.070 3.358
1.072 1.092 1.487
2.877 2.904 3.425
0.839 1.029 1.239
2.770 2.797 3.312
0.626 0.799 0.985
1.472 1.495 1.932
0.463 0.611 0.774
0.637 0.803 0.990
1.804 2.058 2.321
0.665 0.843 1.034
1.613 1.637 2.086
2.553 2.840 3.122
2.690 2.717 3.228
4.175 4.492 4.815
2.414 2.698 2.976
1.004 1.024 1.414
2.538 2.812 3.094
3.667 3.986 4.300
5.138 5.171 5.762
1.748 1.772 2.237
1.514 1.754 2.007
0.005 2.093 10.97
3.549 3.579 4.135
1.609 1.633 2.088
2.458 2.730 3.009
3.985 4.299 4.619
3.062 3.090 3.620
1.022 1.231 1.455
1.805 1.830 2.298
3.031 3.059 3.588
1.781 1.806 2.267
3.011 3.310 3.605
3.479 3.793 4.102
3.388 3.418 3.965
2.329 2.599 2.875
4.009 4.337 4.657
2.393 2.420 2.917
1.204 1.225 1.642
2.760 3.040 3.327
1.608 1.632 2.087
3.758 3.789 4.347
2.870 3.153 3.444
4.212 4.244 4.818
2.735 3.027 3.313
0.892 0.911 1.278
1.960 1.986 2.463
4.011 4.325 4.645
2.116 2.381 2.651
3.536 3.565 4.113
2.204 2.483 2.756
1.606 1.630 2.078
2.326 2.608 2.884
1.354 1.596 1.841
2.968 2.996 3.514
3.973 4.287 4.606
4.013 4.327 4.647
1.548 1.801 2.055
1.299 1.321 1.747
2.206 2.484 2.757
3.877 3.908 4.471
3.013 3.299 3.594
4.530 4.562 5.145
3.916 4.228 4.547
3.300 3.329 3.865
3.862 4.172 4.490
2.540 2.827 3.108
1.275 1.297 1.716
2.351 2.634 2.910
0.428 0.570 0.727
1.426 1.449 1.882
0.259 0.363 0.485
3.763 4.071 4.386
3.485 3.514 4.060
3.199 3.504 3.805
2.146 2.171 2.658
3.495 3.795 4.105
1.465 1.479 1.941
2.699 3.000 3.286
2.272 2.575 2.850
2.631 2.932 3.216
0.691 0.708 1.067
0.346 0.507 0.655
2.654 2.957 3.210
1.134 1.428 1.669
0.165 0.252 0.348
2.287 2.698 2.984
2.412 2.762 3.042
1.424 1.769 2.035
0.186 0.327 0.448
1.189 1.206 1.603
1.964 2.318 2.615
1.539 1.934 2.192
1.290 1.310 1.690
0.923 1.232 1.459
1.774 2.169 2.432
0.726 0.748 1.089
0.458 0.584 0.771
0.974 1.220 1.432
1.479 1.782 2.020
0.691 0.707 1.039
0.396 0.517 0.676
1.480 1.504 1.942
1.595 1.866 2.122
0.513 0.652 0.831
0.855 0.932 1.294
0.281 0.425 0.540
0.376 0.538 0.659
5.033 5.065 5.664
4.860 4.893 5.482
5.131 5.238 5.786
5.206 5.606 5.907
5.980 6.477 6.705
4.699 5.123 5.509
4.012 4.051 4.626
3.835 4.255 4.492
5.248 5.352 5.904
3.921 4.348 4.653
0.374 0.605 0.767
3.438 3.528 4.014
3.698 4.036 4.299
1.637 2.048 2.310
1.715 1.720 2.088
2.334 2.673 2.951
2.843 3.125 3.294
0.846 1.122 1.339
2.930 3.327 3.546
2.499 2.762 3.088
1.192 1.505 1.827
0.946 1.015 1.360
1.980 2.006 2.478
3.371 3.682 3.988
3.418 3.730 4.038
1.432 1.679 1.928
0.871 1.074 1.287
2.168 2.195 2.676
0.613 0.776 0.959
5.187 5.517 5.848
4.165 4.482 4.806
4.065 4.380 4.701
2.368 2.651 2.928
3.410 3.439 3.988
3.418 3.730 4.037
1.984 2.010 2.482
3.730 4.038 4.353
3.026 3.054 3.575
2.073 2.336 2.606
2.128 2.154 2.634
1.288 1.516 1.756
3.568 3.871 4.182
0.865 1.068 1.280
1.126 1.147 1.549
3.032 3.319 3.615
2.677 2.704 3.215
1.573 1.828 2.083
0.204 0.326 0.440
1.194 1.259 1.664
2.057 2.365 2.517
0.409 0.608 0.770
1.751 1.752 2.201
1.041 1.251 1.365
2.515 2.851 3.133
0.516 0.722 0.837
2.400 2.452 2.921
3.444 3.770 4.000
1.591 1.905 2.110
1.164 1.185 1.582
1.016 1.223 1.448
0.641 0.869 1.079
0.658 0.835 1.025
0.959 0.978 1.356
3.573 3.875 4.187
4.555 4.879 5.207
1.709 1.971 2.230
1.156 1.177 1.582
0.324 0.444 0.581
1.886 2.143 2.408
2.331 2.357 2.845
0.460 0.601 0.763
3.341 3.637 3.942
0.526 0.677 0.849
1.626 1.883 2.140
1.935 1.960 2.436
0.572 0.730 0.908
2.271 2.551 2.826
0.867 0.885 1.253
0.289 0.401 0.531
1.359 1.382 1.814
1.194 1.215 1.630
0.392 0.527 0.678
0.925 1.124 1.341
3.127 3.156 3.689
1.496 1.735 1.987
5.186 5.219 5.810
0.703 0.877 1.072
0.809 0.826 1.183
3.828 4.152 4.469
0.994 1.210 1.433
0.267 0.373 0.498
0.536 0.688 0.861
1.833 1.858 2.322
0.906 1.104 1.319
2.296 2.565 2.840
4.509 4.847 5.174
5.684 5.717 6.307
0.406 0.537 0.690
2.747 2.774 3.281
2.808 3.089 3.378
2.403 2.674 2.952
0.490 0.643 0.810
1.241 1.263 1.683
2.774 2.802 3.310
4.304 4.638 4.963
2.191 2.217 2.706
2.906 3.189 3.481
1.227 1.248 1.667
2.215 2.482 2.755
4.336 4.367 4.953
2.240 2.507 2.781
1.345 1.587 1.831
1.806 1.831 2.300
2.821 3.115 3.405
3.242 3.549 3.851
1.026 1.046 1.440
3.456 3.755 4.064
3.730 3.760 4.317
4.741 5.067 5.397
4.736 5.062 5.391
1.640 1.887 2.144
1.416 1.438 1.876
1.339 1.362 1.787
3.660 3.690 4.251
2.318 2.599 2.875
3.619 3.649 4.201
3.854 4.165 4.482
3.229 3.551 3.856
1.588 1.843 2.101
0.240 0.304 0.458
3.552 3.915 4.227
2.158 2.435 2.696
3.022 3.039 3.541
4.599 4.927 5.245
3.262 3.565 3.853
1.928 2.176 2.455
1.199 1.436 1.665
2.768 3.061 3.348
3.657 3.687 4.240
1.376 1.399 1.827
1.821 1.847 2.310
1.739 1.991 2.251
3.711 4.017 4.332
1.070 1.293 1.521
2.678 2.706 3.209
2.037 2.311 2.580
0.657 0.834 1.023
0.122 0.188 0.299
0.630 0.872 1.031
1.857 2.198 2.470
2.359 2.373 2.848
3.272 3.564 3.895
1.080 1.270 1.504
2.984 2.986 3.589
2.888 3.267 3.516
4.108 4.647 4.972
3.908 4.157 4.452
0.018 0.022 0.027
0.816 1.129 1.339
2.528 2.599 3.075
0.991 1.231 1.446
2.298 2.341 2.764
2.502 2.823 3.093
4.071 4.456 4.782
1.001 1.041 1.425
2.072 2.399 2.672
0.676 0.696 1.005
3.337 3.425 3.995
2.464 2.749 3.029
1.294 1.533 1.774
2.821 2.848 3.366
1.446 1.469 1.910
1.413 1.436 1.868
2.616 2.643 3.144
0.937 0.956 1.331
0.488 0.633 0.799
0.195 0.281 0.386
0.325 0.445 0.583
0.784 0.801 1.153
0.760 0.777 1.124
0.774 0.791 1.142
3.473 3.502 4.054
0.139 0.205 0.290
1.090 1.314 1.544
3.929 3.959 4.532
2.905 3.201 3.493
1.341 1.364 1.788
0.431 0.573 0.730
1.129 1.150 1.552
0.412 0.551 0.705
0.850 1.041 1.251
2.645 2.672 3.180
1.872 2.129 2.393
0.932 1.142 1.360
2.577 2.864 3.147
0.372 0.502 0.649
1.660 1.685 2.137
1.222 1.243 1.661
1.121 1.142 1.542
1.753 2.017 2.277
2.626 2.916 3.199
3.824 4.148 4.464
3.078 3.106 3.637
3.761 4.069 4.385
1.066 1.288 1.516
2.697 2.725 3.229
4.299 4.619 4.944
0.463 0.604 0.767
1.245 1.481 1.719
2.316 2.343 2.831
3.046 3.346 3.642
1.462 1.710 1.961
1.772 2.025 2.286
1.228 1.250 1.664
0.869 1.063 1.275
1.962 1.987 2.465
4.447 4.770 5.083
2.493 2.787 3.073
2.335 2.611 2.890
0.985 0.996 1.380
2.586 2.906 3.183
2.895 3.188 3.477
4.440 4.472 4.999
3.046 3.340 3.636
3.504 3.819 4.128
1.171 1.192 1.599
3.449 3.762 4.070
2.647 2.674 3.183
2.476 2.503 3.004
1.181 1.402 1.636
3.783 4.092 4.408
3.749 4.057 4.372
1.553 1.577 2.027
1.931 2.201 2.467
1.474 1.724 1.974
2.303 2.330 2.817
1.128 1.149 1.556
1.683 1.932 2.190
1.581 1.605 2.052
3.229 3.258 3.790
2.436 2.462 2.962
1.153 1.372 1.605
1.012 1.220 1.444
1.577 1.601 2.047
1.327 1.557 1.800
0.696 0.878 1.073
1.559 1.583 2.028
1.957 2.216 2.483
2.565 2.840 3.122
2.077 2.103 2.586
3.585 3.902 4.213
1.433 1.455 1.895
0.334 0.456 0.595
0.991 1.011 1.394
3.512 3.813 4.123
1.630 1.876 2.133
1.942 1.967 2.437
1.019 1.039 1.431
1.712 1.974 2.233
0.571 0.700 0.972
2.794 3.304 3.612
2.437 2.906 3.210
1.696 1.961 2.135
3.823 4.377 4.721
1.084 1.088 1.327
3.198 3.268 3.789
0.575 0.661 0.944
1.297 1.605 1.830
1.238 1.247 1.461
0.251 0.446 0.587
1.132 1.166 1.469
0.306 0.482 0.626
0.646 0.877 1.055
1.767 1.805 2.271
0.974 0.993 1.272
0.698 0.872 1.066
2.465 2.738 3.017
2.263 2.289 2.775
1.662 1.976 2.236
1.199 1.220 1.630
0.776 0.921 1.293
2.144 2.409 2.681
1.497 1.748 1.999
0.854 0.872 1.237
0.334 0.496 0.688
2.955 3.537 3.839
3.142 3.643 3.970
2.455 2.565 2.862
3.358 3.942 4.239
0.691 1.063 1.268
3.307 3.336 3.572
0.225 0.429 0.564
2.461 2.487 2.706
2.373 2.656 2.933
3.383 3.412 3.959
2.999 3.027 3.553
3.222 3.250 3.789
2.836 2.863 3.381
0.783 0.801 1.152
1.666 1.691 2.144
1.648 1.672 2.130
2.589 2.616 3.122
2.640 2.667 3.175
1.745 2.009 2.269
0.939 1.149 1.367
0.061 0.093 0.139
0.775 0.792 1.143
1.709 1.959 2.219
0.409 0.541 0.694
1.848 2.115 2.379
2.858 2.886 3.398
4.392 4.424 5.003
3.480 3.510 4.055
4.323 4.354 4.932
2.511 2.515 3.106
0.870 1.005 1.261
3.150 3.178 3.676
2.642 2.650 3.180
2.930 3.116 3.456
1.066 1.094 1.495
0.624 0.789 0.878
2.808 2.835 3.352
2.743 2.770 3.283
1.403 1.409 1.858
2.597 2.719 3.200
0.641 0.801 1.064
1.939 1.944 2.419
1.811 1.892 2.353
2.456 2.502 2.894
0.277 0.381 0.507
2.535 2.562 3.059
3.098 3.127 3.652
1.495 1.519 1.958
2.957 2.985 3.502
0.221 0.315 0.427
1.428 1.451 1.884
1.905 1.930 2.405
2.363 2.645 2.922
0.464 0.612 0.775
0.993 1.013 1.396
0.738 0.917 1.116
1.824 2.090 2.353
0.840 0.858 1.216
0.388 0.521 0.671
1.048 1.068 1.465
0.555 0.717 0.894
0.657 0.673 0.994
1.497 1.747 1.999
1.875 2.144 2.408
3.962 3.994 4.560
1.215 1.236 1.653
2.619 2.646 3.154
1.423 1.446 1.885
0.142 0.208 0.294
2.502 2.528 3.031
1.883 2.140 2.405
0.221 0.310 0.421
0.842 0.860 1.223
2.870 3.165 3.456
1.424 1.447 1.880
1.727 1.978 2.238
0.230 0.326 0.441
0.273 0.376 0.501
0.384 0.395 0.641
0.822 1.011 1.219
1.124 1.145 1.552
1.782 2.025 2.310
2.462 2.734 2.934
1.870 2.129 2.299
2.169 2.182 2.662
1.588 1.626 2.056
1.231 1.283 1.686
2.155 2.195 2.682
2.547 2.822 3.072
1.782 1.948 2.420
1.836 2.092 2.352
2.639 2.706 3.248
0.570 0.726 0.885
1.261 1.486 1.725
1.984 2.236 2.512
2.926 3.064 3.606
1.981 2.241 2.489
0.991 1.162 1.410
2.300 2.570 2.848
1.377 1.391 1.839
0.710 0.899 1.069
1.065 1.082 1.492
0.457 0.591 0.669
1.090 1.145 1.582
1.776 2.041 2.303
2.150 2.176 2.662
0.306 0.417 0.550
0.418 0.558 0.713
2.407 2.434 2.925
0.873 0.891 1.260
0.879 1.083 1.296
0.803 0.998 1.204
1.436 1.683 1.932
1.974 2.246 2.513
0.309 0.426 0.560
3.076 3.104 3.635
2.021 2.295 2.563
2.346 2.373 2.862
2.548 2.823 3.104
1.493 1.732 1.984
0.911 1.118 1.334
1.820 1.845 2.314
0.571 0.728 0.906
1.023 1.231 1.456
1.486 1.736 1.988
0.200 0.287 0.394
3.677 3.707 4.262
3.865 4.176 4.493
3.145 3.435 3.734
1.441 1.689 1.938
1.934 1.959 2.429
1.733 1.758 2.222
2.320 2.602 2.877
4.310 4.644 4.969
3.580 3.610 4.167
0.947 1.158 1.377
3.569 3.599 4.149
4.968 5.297 5.628
3.935 4.248 4.567
3.549 3.851 4.162
2.416 2.699 2.978
3.210 3.239 3.777
2.649 2.938 3.223
5.030 5.062 5.661
3.555 3.857 4.168
1.631 1.655 2.112
0.852 1.044 1.255
3.127 3.417 3.715
6.386 6.419 6.993
1.273 1.500 1.740
3.815 4.125 4.441
2.620 2.897 3.180
0.754 0.934 1.135
4.669 4.701 5.294
2.533 2.820 3.101
3.464 3.494 4.045
1.953 2.212 2.479
0.514 0.671 0.841
4.090 4.122 4.692
1.054 1.275 1.502
2.970 2.999 3.517
2.673 2.700 3.203
1.611 1.868 2.124
2.764 2.792 3.306
1.148 1.169 1.578
2.777 3.070 3.358
2.482 2.755 3.034
3.577 3.607 4.164
3.860 4.170 4.488
2.278 2.559 2.833
4.188 4.219 4.800
3.173 3.464 3.764
3.445 3.744 4.052
1.774 1.799 2.260
3.005 3.033 3.560
3.244 3.537 3.839
1.956 2.215 2.482
1.460 1.709 1.959
1.551 1.883 2.139
4.349 4.829 5.156
1.202 1.435 1.676
3.394 3.420 3.980
2.320 2.587 2.860
3.940 4.385 4.706
3.930 4.445 4.768
5.039 5.061 5.656
4.363 4.795 5.123
1.528 1.823 2.117
0.130 0.204 0.282
3.202 3.618 3.922
4.542 4.984 5.243
2.292 2.675 2.952
3.522 3.552 4.099
1.280 1.508 1.748
2.220 2.592 2.862
4.235 4.775 5.101
7.246 7.258 7.713
4.983 5.510 5.871
4.561 5.085 5.441
4.071 4.098 4.545
3.588 3.658 4.275
3.667 4.199 4.524
3.860 4.258 4.629
5.705 5.713 6.303
4.824 5.313 5.643
2.842 2.848 3.335
3.336 3.653 3.958
3.340 3.780 4.089
5.295 5.761 6.091
4.552 4.584 5.175
3.518 3.819 4.129
4.737 5.063 5.393
5.196 5.526 5.857
5.850 6.194 6.520
5.696 5.729 6.319
4.750 5.091 5.420
1.562 1.816 2.070
5.835 6.180 6.506
5.832 6.177 6.503
4.067 4.397 4.718
2.150 2.415 2.687
2.649 2.926 3.210
3.015 3.043 3.570
4.912 5.255 5.585
5.314 5.347 5.947
5.763 6.093 6.421
2.769 3.049 3.337
4.997 5.326 5.657
3.525 3.841 4.151
3.957 3.988 4.561
5.019 5.363 5.693
5.936 5.969 6.562
6.312 6.637 6.956
6.402 6.435 7.008
3.990 4.511 4.834
3.312 3.786 4.094
3.246 3.695 4.002
4.624 4.696 5.262
4.655 5.141 5.471
2.547 2.575 3.061
6.420 6.528 7.086
4.472 4.933 5.262
4.404 4.816 5.153
2.783 2.807 3.293
3.278 3.691 3.960
3.649 4.081 4.364
5.143 5.446 5.783
2.900 3.215 3.520
1.777 2.124 2.381
4.072 4.402 4.723
4.303 4.334 4.919
3.599 3.903 4.214
3.686 3.717 4.272
5.558 5.591 6.190
3.293 3.588 3.891
1.504 1.755 2.007
1.792 1.817 2.279
5.056 5.400 5.731
4.734 4.766 5.361
2.661 2.689 3.198
4.040 4.071 4.647
2.553 2.828 3.110
4.962 5.291 5.621
3.889 4.201 4.519
2.666 2.943 3.228
4.375 4.407 4.994
5.124 5.468 5.799
4.204 4.235 4.817
